,0,1
19050,"['gpld', 'in', 'graham', 'marshmallow', 'chico&']","['O', 'O', 'B-FLA', 'I-FLA', 'O']"
19051,"['sangrita', 'genuine', 'oragne', 'tab', 'mangosteen', 'peach', 'mtndewmidnight', 'bottle/can']","['O', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19052,"['cfccb/sccfcb', 'pk', 'dr', 'pepper', 'fashion']","['O', 'O', 'B-BRA', 'I-BRA', 'O']"
19053,"['want', 'breez', 'artichoke']","['O', 'O', 'B-FLA']"
19054,"['rc', 'cola', 'amaretto', 'reg', 'soda-dd', 'mello', 'yello', 'apricot', 'mango', '4pk']","['B-BRA', 'I-BRA', 'B-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
19055,"['fanta', 'card.']","['B-BRA', 'O']"
19056,"['mint', 'pear', '20.3oz.', 'bev-major', 'barr', 'coke-can', 'oz2']","['B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'O', 'O']"
19057,"['20.oz', 'lemo', 'butter', 'pecan']","['O', 'O', 'B-FLA', 'I-FLA']"
19058,"['floats', 'passion', 'fruit', 'dasani', 'throwb']","['B-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'O']"
19059,"['de', 'dto', 'dasani', 'byo', 'rose', 'mist12oz1']","['O', 'O', 'B-BRA', 'O', 'B-FLA', 'O']"
19060,"['prickly', 'pear', '7.5oz', ""barq's"", 'marshmellow12oz', 'ad']","['B-FLA', 'I-FLA', 'O', 'B-BRA', 'O', 'O']"
19061,"['joia', 'bitter', 'neutralizer', '$2.5', 'spr']","['O', 'B-FLA', 'I-FLA', 'O', 'O']"
19062,"['vanilla', 'pina', 'go']","['B-FLA', 'I-FLA', 'O']"
19063,"['gpld', 'hanks', 'soda:', 'venom', 'energy']","['O', 'O', 'O', 'B-BRA', 'I-BRA']"
19064,"['so', 'dr', ""brown's"", 'jack', 'peach', 'mint', 'cali']","['O', 'B-BRA', 'I-BRA', 'O', 'B-FLA', 'I-FLA', 'O']"
19065,"['bb', 'schwepps', 'limca', 'mde']","['O', 'O', 'B-BRA', 'O']"
19066,"['schweppes', 'noni', 'berry', ""leinenkugel'"", 'mexico']","['B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19067,"[""duke's"", 'lychee', 'ginger', '24oz']","['B-BRA', 'B-FLA', 'I-FLA', 'O']"
19068,"['20.3oz.', 'absolut', 'wink', 'saint', 'ameyal', 'violet', 'margarita']","['O', 'O', 'B-BRA', 'O', 'B-BRA', 'B-FLA', 'O']"
19069,"['sol', 'rootbeer20oz', 'honey', 'cherry/vanlla', 'acs', 'durian', 'for']","['O', 'O', 'B-FLA', 'O', 'O', 'B-FLA', 'O']"
19070,"['sunskist', 'brew', 'holiday', 'a&w', 'cream', 'soda']","['O', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA']"
19071,"['ray', 'beverage-', 'pocari', 'sweat', 'wate']","['O', 'O', 'B-BRA', 'I-BRA', 'O']"
19072,"['lift', 'bogo', 'bajablastzero', 'moxie', 'gra']","['B-BRA', 'O', 'O', 'B-BRA', 'O']"
19073,"['nugrape', 'a&w', 'root', 'beer', 'honey', 'olipop', 'squirt', 'baking', 'juice-kimmel']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'O', 'B-BRA', 'O', 'O']"
19074,"['can-', 'drink2', 'venom', 'energy', 'gpft']","['O', 'O', 'B-BRA', 'I-BRA', 'O']"
19075,"['dewsa', 'snapd', 'frescolita', 'blas']","['O', 'O', 'B-BRA', 'O']"
19076,"['wink', 'irn-bru', 'cola', 'roost']","['B-BRA', 'B-BRA', 'B-FLA', 'O']"
19077,"['christmas', 'black', 'cherry', 'creamer', 'squirt', 'italian']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'O']"
19078,"['fantas', 'voltag', 'orangina', 'fruit', 'combos', 'tellamore']","['B-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19079,"['mug', 'root', 'beer', 'cherry', 'berry', 'single', 'cofe', 'dasani', 'tahini', 'type', 'zcoke']","['B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19080,"['mkt-diet', 'coconut', 'lime', '19', 'monster', 'energy', 'sugar', 'cookie', 'base']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
19081,"['bvc-mt.', 'fresca', 'sprite2', 'vanilla', '(various)']","['O', 'B-BRA', 'O', 'B-FLA', 'I-FLA']"
19082,"['macaroon', 'chocolate', 'tripple', '8.5oz1']","['B-FLA', 'I-FLA', 'O', 'O']"
19083,"['hydrating', '20z2', 'lime', 'cucumber', 'elw']","['O', 'O', 'B-FLA', 'I-FLA', 'O']"
19084,"['fan', 'w/real', 'strongest', 'canadadry', 'mangolime']","['O', 'O', 'O', 'O', 'O']"
19085,"['want', 'rc', 'cola', 'fruit', 'punch', 'birch', 'yell.', '8o']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
19086,"['ec', 'juices', 'dr', 'pepper', 'brown', 'note', 'canadra', 'frescolita', 'acai', 'berry']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA']"
19087,"['brands', 'caramel', 'vanilla', 'bottled/fountain', 'fresa', 'crush:']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
19088,"['refillable', ""marshmellow's"", 'sierra', 'mist', 'orange', 'flower', 'mountain', 'dew', 'macaroon', 'chocolate', 'lem']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
19089,"['50/50', 'w/splenda', 'pear', 'ginger', 'mkt']","['B-BRA', 'O', 'B-FLA', 'I-FLA', 'O']"
19090,"['be', 'sv1', 'bvc-zdrpepper']","['O', 'O', 'O']"
19091,"['vanillia', 'moxie', 'verite']","['O', 'B-BRA', 'O']"
19092,"['355m', 'surge', 'casino', 'doctor', 'ss']","['O', 'B-BRA', 'O', 'O', 'O']"
19093,"['$coke', 'coconut', 'ftn', 'cooling', 'heat']","['O', 'B-FLA', 'O', 'B-FLA', 'O']"
19094,"['2/2.79', 'lime', 'kaffir', ""barq's-"", 'citrus', 'punch']","['O', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA']"
19095,"['julebrus', 'coconut', 'cream', 'drpepp', 'tab', 'cinnamon', 'pear', 'ori']","['B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19096,"['r34-bev-dry', 'citrus1']","['O', 'O']"
19097,"['2019', 'bee', '8.5z', 't/o', 'hires', 'root', 'beer', 'butterscotch']","['O', 'O', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA']"
19098,"['dite', ""canfield's"", 'diet', 'chocolate', 'fudge', 'key', 'lime', 'refresco', 'mirinda', 'cherry', 'pie', 'imp-']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19099,"['lp', 'dewbaja', 'moxie', 'edition', 'pumkin', 'coke', '12']","['O', 'O', 'B-BRA', 'O', 'O', 'B-BRA', 'O']"
19100,"['sky', 'vegging', 'lucozade', 'toffee', 'hal&#39;s', 'snapd']","['O', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19101,"['bowl', '18.6oz', 'creamsoda', 'frosted']","['O', 'O', 'O', 'O']"
19102,"['pineapple', 'perier', 'base', 'hires', 'root', 'beer']","['B-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA']"
19103,"['$1.75', 'pistachio', 'caffenie', 'dr', 'pepper']","['O', 'B-FLA', 'O', 'B-BRA', 'I-BRA']"
19104,"['tab', 'grape', '(various)', '2-z', 'unsweet']","['B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19105,"['29', 'strawberrlemonade', 'sunkist', 'julebrus', 'raisin', 'styrofoam']","['O', 'O', 'B-BRA', 'B-BRA', 'B-FLA', 'O']"
19106,"['limon', '50/50', 'non', 'olde', 'pepsi', 'smores', 'slh']","['O', 'B-BRA', 'O', 'O', 'B-BRA', 'B-FLA', 'O']"
19107,"['berry', 'noni', 'iced', 'vernors', 'raspberry', 'blue', 'boylan']","['B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19108,"['grl', 'sal', 'hawaiian', 'punch', 'full', 'throttle', 'pumpkin', 'spice', 'blonde']","['O', 'O', 'B-BRA', 'I-BRA', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
19109,"['bottled/fountain', 'julebrus', 'cobbler', 'blueberry', 'devils', 'mde', 'mirinda', 'brown', 'bvc-coca', 'ten']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19110,"['tropical20', 'cherry', 'pomegranate', 'sal', 'gini', 'mandarin', 'orange', 'fun', '15.5oz.']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19111,"['oh', 'guava', 'modelo', 'j&o']","['O', 'B-FLA', 'O', 'O']"
19112,"['nex', 'empty', 'sunkist', 'zero-20oz']","['O', 'O', 'B-BRA', 'O']"
19113,"['melo', 'moxie', 'tutti', 'fruitti', 'cup', 'very', 'blk']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
19114,"['mug', 'root', 'beer', 'kaffir', 'lime', 'sprite/cfcoke', 'roasberry']","['B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19115,"['jarritos', '3']","['B-BRA', 'O']"
19116,"['ohana', 'pm', 'monster', 'energy', 'melon', 'kiwi', 'joie', 'julmust', 'praline', 'mi', 'jem']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19117,['bev.'],['O']
19118,"['orangina', 'gf', 'guarana', 'qoo', 'jamaican', 'w/lime']","['B-BRA', 'O', 'O', 'B-BRA', 'O', 'O']"
19119,"['cokelife12oz', '30', 'coconut', 'lime', 'xero', 'orangina', 'mongo']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'O']"
19120,"['hires', 'root', 'beer', 'gefen', '32.oz']","['B-BRA', 'I-BRA', 'I-BRA', 'O', 'O']"
19121,"['coke/', 'chocolate', 'mint', 'tab', 'uva']","['O', 'B-FLA', 'I-FLA', 'B-BRA', 'O']"
19122,"['strawberrlemonade', 'malon', 'squirt', 'barq&#39;s', 'fanta', 'tiramisu', 'sa', 'wate']","['O', 'O', 'B-BRA', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19123,"['dietmist', 'raisin', 'cranberry', 'dro', '$2.', 'celery', 'foodworks']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-FLA', 'O']"
19124,"['1893', 'lemon-lime', 'sidra']","['O', 'B-FLA', 'O']"
19125,"['zore', 'mr.', 'pibb', 'clay', 'fresca', 'graham', 'cinnamon', 'glass1']","['O', 'B-BRA', 'I-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19126,"['12oz1', 'spritetrop', 'tequila', '20z1', 'noni', 'dr.pibb']","['O', 'O', 'B-FLA', 'O', 'B-FLA', 'O']"
19127,"['unlimited', 'mirinda', 'tequila', 'e-']","['O', 'B-BRA', 'B-FLA', 'O']"
19128,"['alumininium', '10', 'pomegranate', 'blueberry', '/regula', 'brandy', 'ar']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'O']"
19129,"['gefen', 'gc', 'tizer', 'seltzer']","['O', 'O', 'B-BRA', 'O']"
19130,"['rbbc', 'ameyal', 'ginger', 'pineapple', 'promotion', '2@2.79', 'pocari', 'sweat', 'ml.']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'O']"
19131,"['capital', 'w/sugar', 'brown', 'note', '8.5oz', 'colorado', 'sangria', 'señorial', 'orange', 'juice', '805']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
19132,"['pop', 'ibc', 'root', 'beer', 'c3', 'dasani', 'melon', 'honeydew', 'seltzer', 'bvc-diet']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19133,"['sprk', 'tizer', 'gatorade', 'citrus', 'punch', 'bvc-grape']","['O', 'B-BRA', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19134,"['lilt', 'cinnamon', 'chocolate', 'barr', '12.5', 'brau']","['B-BRA', 'B-FLA', 'I-FLA', 'B-BRA', 'O', 'O']"
19135,"[""barq'sâ®"", 'cinnamon', 'roll', 'la', 'bawls', 'tequila', 'lime']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'I-FLA']"
19136,"['org/van', 'agave', 'la', 'fresca', 'pistachio', 'fountainchips', 'kicksta']","['O', 'B-FLA', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19137,"['trail', 'york', 'cokeâ®']","['O', 'O', 'O']"
19138,"['ze', 'bitter', 'masking', 'qoo', 'butter', 'caramelized', 'tomomasu']","['O', 'B-FLA', 'I-FLA', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19139,"['mts', 'mello', 'yello', 'sparling', 'burnt', 'sugar']","['O', 'B-BRA', 'I-BRA', 'O', 'B-FLA', 'I-FLA']"
19140,"['med', 'wink', 'pitch']","['O', 'B-BRA', 'O']"
19141,"['graham', 'cinnamon', 'ml', ""za'tar"", 'ambasa', 'orange', 'juice', 'pro', '7.5oz.']","['B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19142,"['zero20oz', ""barq's"", 'dite', 'pepsi/']","['O', 'B-BRA', 'O', 'O']"
19143,"['coca', 'barq’s', 'mustard', 'waste', 'bundaberg', 'wt']","['O', 'O', 'B-FLA', 'O', 'O', 'O']"
19144,"['starfruit', 'olde', 'wbc', 'mint', 'pear', 'gngr']","['B-FLA', 'O', 'O', 'B-FLA', 'I-FLA', 'O']"
19145,"['upcharge', 'jones', 'soda']","['O', 'B-BRA', 'I-BRA']"
19146,"['q', 'jarritos', 'raspberry', 'goji', 'chico&', 'mushroom', 'soda/wat']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'O']"
19147,"['cokecoffeevanill', 'orangina', 'mellon', 'rbbc']","['O', 'B-BRA', 'O', 'O']"
19148,"['f&l', 'sodastream', 'clementine', 'fanta', 'acerola']","['O', 'B-BRA', 'B-FLA', 'B-BRA', 'B-FLA']"
19149,"['bargs', 'cool', 'lift', 'carrot', 'lost', 'gatrorade', 'ale-8-one', 'gourmet']","['O', 'O', 'B-BRA', 'B-FLA', 'O', 'O', 'B-BRA', 'O']"
19150,"['rootbeer', '14oz', 'moxie', 'ml.', 'limca']","['O', 'O', 'B-BRA', 'O', 'B-BRA']"
19151,"['fitz', 'cup', 'doc', 'fever']","['O', 'O', 'O', 'O']"
19152,"['acs', 'ks', 'wire', 'bev-soda']","['O', 'O', 'O', 'O']"
19153,"['chocolate', 'toffee', 'glacier', 'tizer', 'banana', 'carbonated', 'muskmelon']","['B-FLA', 'I-FLA', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19154,"['12.5o', 'citrucel', 'bvh', 'yumberry', 'rest']","['O', 'O', 'O', 'B-FLA', 'O']"
19155,"['cl', '1/24', 'slices', '20oz*', ""barq's"", 'regular']","['O', 'O', 'O', 'O', 'B-BRA', 'O']"
19156,"[""canfield's"", 'diet', 'chocolate', 'fudge', 'starfruit', 'classics', 'currant', 'black']","['B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'O', 'B-FLA', 'I-FLA']"
19157,"['2/$2.79', 'beverage/', 'delaware', 'punch', 'violet', 'mangolime', '$1.69']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'O']"
19158,"[""barq's"", 'apple']","['B-BRA', 'B-FLA']"
19159,"['low', 'melon', 'kiwi', 'watermelon/straw', 'l', 'black', 'raspberry']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-FLA', 'I-FLA']"
19160,"['roasted', 'lemonade', '(various)']","['B-FLA', 'B-FLA', 'I-FLA']"
19161,"['treat20oz', 'som', 'pop-in', 'cucumber', 'lime', 's.a.']","['O', 'O', 'O', 'B-FLA', 'I-FLA', 'O']"
19162,"['oz1', 'sprite', 'cream', 'butter', 'piña', 'dew2']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19163,"['spark', 'texas', 'ameyal', 'tor-esp-italian', 'ibc', 'root', 'beer', 'hibiscus', '4.0']","['O', 'O', 'B-BRA', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'O']"
19164,"['genuine', 'base', 'canada', 'dry', 'lime', 'drink-medium', 'jackfruit']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'B-FLA']"
19165,"['grl', 'tahitian', '7', 'up', 'lymondade', 'w/']","['O', 'O', 'B-BRA', 'I-BRA', 'O', 'O']"
19166,"['dollars', 'grapef', 'chocolate', 'strawberry']","['O', 'O', 'B-FLA', 'I-FLA']"
19167,"[""salsarita's"", 'mountain', 'dew', 'lemonaide', 'gem.', 'flash']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'O']"
19168,"['coca', 'ambasa', 'berry', 'mixed', 'own', 'bever']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19169,"['colorado', 'tropical', 'blends', 'guanabana', 'pepso', 'w/diet']","['O', 'B-FLA', 'I-FLA', 'B-FLA', 'O', 'O']"
19170,"[""smucker's"", '2nd', 'lift', 'chocolate', 'malt', 'beer20oz']","['O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19171,"['venti', 'v', 'surge', 'mtndew12', 'orangina', 'cobbler', 'blueberry', 'pepsi/chips']","['O', 'O', 'B-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19172,"['misttwst', 'dasani', 'honey-nut', 'trop', 'cw-soda']","['O', 'B-BRA', 'B-FLA', 'O', 'O']"
19173,"['piña', 'honey', 'graham', '012000204951', 'dasani']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA']"
19174,"['samc', 'rhuba', 'cola-pepsi', 'fountain-juice.k', 'rise-', 'sugar20oz']","['O', 'O', 'O', 'O', 'O', 'O']"
19175,"['sherbet', 'various', ""canfield's"", 'diet', 'chocolate', 'fudge', 'root', 'beer']","['B-FLA', 'I-FLA', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA']"
19176,"[""nature's"", 'treat20oz', 'lucozade', 'cs', 'lime', 'kaffir']","['O', 'O', 'B-BRA', 'O', 'B-FLA', 'I-FLA']"
19177,"['-paper', 'spr', 'elder', 'flower', 'the', '8.5', 'tahitian']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O', 'O']"
19178,"['vanilla13.65', 'micro', 'dr.brown', 'seasonal']","['O', 'O', 'B-BRA', 'O']"
19179,"['regular', 'roasted', 'cheerwine', 'bitter', 'neutralizer', '23', 'foutain']","['O', 'B-FLA', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O']"
19180,"[""'n"", 'mello', 'yello', 'berry', 'noni', '20oz1', 'white', 'truffle', 'peels']","['O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
19181,"['cherryzerosugar', 'voo']","['O', 'O']"
19182,"['inca', 'kola', 'pumpkin', 'dragon', 'fruit', 'deja', '$ginger']","['B-BRA', 'I-BRA', 'B-FLA', 'B-FLA', 'I-FLA', 'O', 'O']"
19183,"['ale12oz2', '12.5', 'dublin', 'pecan']","['O', 'O', 'O', 'B-FLA']"
19184,"['tizer', 'chocolate', 'cinnamon', '$2.75']","['B-BRA', 'B-FLA', 'I-FLA', 'O']"
19185,"[""duke's"", 'dry|']","['B-BRA', 'O']"
19186,"['rt-cherry', 'banana', 'foster', 'cokeorangevanilla', 'tab', 'tall', 'jackberry']","['O', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'O', 'O']"
19187,"['sods', 'quencher', ""stewart's"", 'fountain', 'classics', 'strawberry', 'chocolate', ""reed's"", 'sidral', 'mundet', '16oz.']","['O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O', 'B-BRA', 'I-BRA', 'O']"
19188,"['swberry', 'frescolita', 'barr', 'fruit', 'various', 'wht']","['O', 'B-BRA', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19189,"['r-', 'calamansi', '(tangerine-kumquat)', 'hh', '$1.59', ""canfield's"", 'diet', 'chocolate', 'fudge', 'berryblitz']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'O']"
19190,"['dogfish', 'ch', 'mountain', 'dew', 'peppers', '(various)', 'fz']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'I-FLA', 'O']"
19191,"['liberty', 'oz.3', 'caramelized', 'edition-', 'moxie']","['O', 'O', 'B-FLA', 'O', 'B-BRA']"
19192,[],[]
19193,"['50/50', 'cranberry', 'raisin', 'cherrry', '20oz2', 'sangria', 'señorial', 'berryl']","['B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'I-BRA', 'O']"
19194,"['plus', '5', 'lucozade', 'apple', 'pie', 'watermel']","['O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19195,"['cooki', ""canfield's"", 'diet', 'chocolate', 'fudge', 'battle', 'bubbly', '$.99']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'O', 'O', 'O']"
19196,"['swt', 'mello', 'yello', '12z', 'brew', 'spearmint', 'variety', 'stewarts']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'B-FLA', 'O', 'O']"
19197,"['mt.', 'grap', 'dew1', 'freal', 'clementine', 'mazanita', 'zero20oz']","['O', 'O', 'O', 'O', 'B-FLA', 'O', 'O']"
19198,"['pespi', 'alani', 'cherry', 'pomegranate', 'cashew', 'cv', 'berrylemonade']","['O', 'O', 'B-FLA', 'I-FLA', 'B-FLA', 'O', 'O']"
19199,"['20-24oz', 'orangina', 'pomegranate', 'cherry', 'bitter', 'neutralizer', 'confetti']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O']"
19200,"['8.4oz', 'aloe', 'vera', 'pitch', 'concession', 'nehi', 'peppe']","['O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'O']"
19201,"['mtndew', ""canfield's"", 'diet', 'chocolate', 'fudge', 'rose', 'mountaid', 'tropical', 'blends', 'fever-tree']","['O', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
19202,"['editi', 'dasani', 'lychee', 'ginger', 'want', 'prickly', 'pear']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA']"
19203,"['hotta', 'irn-bru', 'nitro20oz']","['O', 'B-BRA', 'O']"
19204,"['fr', 'butter', 'cream', 'punc', 'fruitquake']","['O', 'B-FLA', 'I-FLA', 'O', 'O']"
19205,"['delivery', 'asad', 'tamarind', 'bottling', 'dream', 'ksk-fountain', 'zore']","['O', 'O', 'B-FLA', 'O', 'O', 'O', 'O']"
19206,['sunkist'],['B-BRA']
19207,"['rc', 'cola', 'nutmeg', 'strw', 'cola-coke', '.40']","['B-BRA', 'I-BRA', 'B-FLA', 'O', 'B-BRA', 'O']"
19208,"['dietmist', 'pocari', 'sweat', 'cher', 'bridor', '18.6oz', 'caf']","['O', 'B-BRA', 'I-BRA', 'O', 'O', 'O', 'O']"
19209,"['tropical20', 'cola', 'wire1', 'amp', 'energy', 'dew-']","['O', 'B-FLA', 'O', 'B-BRA', 'I-BRA', 'O']"
19210,"['1oz', 'cherr', 'cloudburst', 'lilt', 'motg', 'two']","['O', 'O', 'O', 'B-BRA', 'O', 'O']"
19211,"[""stewart's"", '12frdgpk', 'surge', 'gls', 'mangosteen', 'peach', 'bundle']","['O', 'O', 'B-BRA', 'O', 'B-FLA', 'I-FLA', 'O']"
19212,"['2/$2.79', 'clove', 'leaf', 'poppi', 'cucumber', 'lime', 'modelo']","['O', 'B-FLA', 'I-FLA', 'O', 'B-FLA', 'I-FLA', 'O']"
19213,"['new', 'lift', 'oranga', 'sodastream', 'macaroon', 'chocolate', 'prbiotic']","['O', 'B-BRA', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19214,"['virgils', 'tab', 'cherry', 'pomegranate']","['O', 'B-BRA', 'B-FLA', 'I-FLA']"
19215,"['canyon', 'boyland', 'schweppes']","['O', 'O', 'B-BRA']"
19216,"[""-barq's"", 'style24oz', ""canfield's"", 'diet', 'chocolate', 'fudge']","['O', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'I-BRA']"
19217,"['lmnd', '2l', 'ws']","['O', 'O', 'O']"
19218,"['-uptime', 'sal', 'sauteed', 'butter', 'float.', 'whiskey', 'vernors', 'white', 'tea', 'bott']","['O', 'O', 'B-FLA', 'I-FLA', 'O', 'O', 'B-BRA', 'B-FLA', 'I-FLA', 'O']"
19219,"['lilt', 're', ""duke's"", 'selt', ""hal'""]","['B-BRA', 'O', 'B-BRA', 'O', 'O']"
19220,"['dr', 'pepper', '12.00', 'al']","['B-BRA', 'I-BRA', 'O', 'O']"
19221,"['cooling', 'for', 'squirt', 'apricot', 'wi']","['B-FLA', 'O', 'B-BRA', 'B-FLA', 'O']"
19222,"['lbj', 'liqueur', '7', 'up', '7up']","['O', 'O', 'B-BRA', 'I-BRA', 'O']"
19223,"['cheerwine', 'che', 'lift', 'spearmint', 'xs', 'nsm']","['B-BRA', 'O', 'B-BRA', 'B-FLA', 'O', 'O']"
19224,"['po', 'w/coffee', '$.99', 'pie', 'pumpkin', 'vnl', 'splenda']","['O', 'O', 'O', 'B-FLA', 'I-FLA', 'O', 'O']"
19225,"['has', 'bawls', 'calamansi', '(tangerine-kumquat)', 'catering', 'roo', 'butterscotch', 'recharge']","['O', 'B-BRA', 'B-FLA', 'I-FLA', 'O', 'O', 'B-FLA', 'O']"
19226,"['lime12', 'incredible', 'dr', ""brown's"", 'pecan', 'gingerale20oz', 'ibc', 'root', 'beer', 'tangerine', 'wb', 'cocoa']","['O', 'O', 'B-BRA', 'I-BRA', 'B-FLA', 'O', 'B-BRA', 'I-BRA', 'I-BRA', 'B-FLA', 'O', 'O']"
19227,"['eyes', 'squart', '-fever-tree', 'hawaiian', 'punch']","['O', 'O', 'O', 'B-BRA', 'I-BRA']"
19228,"['cfccb/sccfcb', 'nehi', 'sodas']","['O', 'B-BRA', 'O']"
19229,"[""barq's"", 'cherry', 'berry', 'apple', 'cider', 'bundaberg', 'gogo']","['B-BRA', 'B-FLA', 'I-FLA', 'B-FLA', 'I-FLA', 'O', 'O']"
